s	external_id	project	continental_pop	subpop	gvcf	cram	crai	realign_cram	realign_crai	batch	operation	flowcell_lane	library_id	platform	centre	r_contamination	r_chimera	r_duplication	median_insert_size	fam_id	mat_id	sex	original_gvcf	pat_id
NA19009	NA19009	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19009.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19009	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19009/analysis/NA19009.haplotypeCalls.er.raw.g.vcf.gz	0
NA19010	NA19010	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19010.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19010	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19010/analysis/NA19010.haplotypeCalls.er.raw.g.vcf.gz	0
NA19011	NA19011	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19011.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19011	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19011/analysis/NA19011.haplotypeCalls.er.raw.g.vcf.gz	0
NA19012	NA19012	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19012.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19012	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19012/analysis/NA19012.haplotypeCalls.er.raw.g.vcf.gz	0
NA19017	NA19017	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19017.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19017	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19017/analysis/NA19017.haplotypeCalls.er.raw.g.vcf.gz	0
NA19019	NA19019	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19019.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19019	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19019/analysis/NA19019.haplotypeCalls.er.raw.g.vcf.gz	0
NA19020	NA19020	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19020.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19020	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19020/analysis/NA19020.haplotypeCalls.er.raw.g.vcf.gz	0
NA19023	NA19023	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19023.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19023	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19023/analysis/NA19023.haplotypeCalls.er.raw.g.vcf.gz	0
NA19024	NA19024	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19024.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19024	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19024/analysis/NA19024.haplotypeCalls.er.raw.g.vcf.gz	0
NA19025	NA19025	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19025.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19025	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19025/analysis/NA19025.haplotypeCalls.er.raw.g.vcf.gz	0
NA19026	NA19026	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19026.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19026	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19026/analysis/NA19026.haplotypeCalls.er.raw.g.vcf.gz	0
NA19027	NA19027	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19027.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19027	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19027/analysis/NA19027.haplotypeCalls.er.raw.g.vcf.gz	0
NA19028	NA19028	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19028.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19028	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19028/analysis/NA19028.haplotypeCalls.er.raw.g.vcf.gz	0
NA19030	NA19030	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19030.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19030	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19030/analysis/NA19030.haplotypeCalls.er.raw.g.vcf.gz	0
NA19031	NA19031	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19031.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19031	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19031/analysis/NA19031.haplotypeCalls.er.raw.g.vcf.gz	0
NA19035	NA19035	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19035.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19035	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19035/analysis/NA19035.haplotypeCalls.er.raw.g.vcf.gz	0
NA19036	NA19036	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19036.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19036	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19036/analysis/NA19036.haplotypeCalls.er.raw.g.vcf.gz	0
NA19037	NA19037	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19037.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19037	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19037/analysis/NA19037.haplotypeCalls.er.raw.g.vcf.gz	0
NA19038	NA19038	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19038.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19038	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19038/analysis/NA19038.haplotypeCalls.er.raw.g.vcf.gz	0
NA19041	NA19041	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19041.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19041	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19041/analysis/NA19041.haplotypeCalls.er.raw.g.vcf.gz	0
NA19042	NA19042	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19042.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19042	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19042/analysis/NA19042.haplotypeCalls.er.raw.g.vcf.gz	0
NA19043	NA19043	thousand-genomes	lwk	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19043.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19043	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19043/analysis/NA19043.haplotypeCalls.er.raw.g.vcf.gz	0
NA19054	NA19054	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19054.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19054	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19054/analysis/NA19054.haplotypeCalls.er.raw.g.vcf.gz	0
NA19055	NA19055	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19055.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19055	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19055/analysis/NA19055.haplotypeCalls.er.raw.g.vcf.gz	0
NA19056	NA19056	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19056.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19056	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19056/analysis/NA19056.haplotypeCalls.er.raw.g.vcf.gz	0
NA19057	NA19057	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19057.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19057	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19057/analysis/NA19057.haplotypeCalls.er.raw.g.vcf.gz	0
NA19058	NA19058	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19058.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19058	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19058/analysis/NA19058.haplotypeCalls.er.raw.g.vcf.gz	0
NA19059	NA19059	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19059.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19059	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19059/analysis/NA19059.haplotypeCalls.er.raw.g.vcf.gz	0
NA19060	NA19060	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19060.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19060	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19060/analysis/NA19060.haplotypeCalls.er.raw.g.vcf.gz	0
NA19062	NA19062	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19062.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19062	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19062/analysis/NA19062.haplotypeCalls.er.raw.g.vcf.gz	0
NA19063	NA19063	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19063.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19063	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19063/analysis/NA19063.haplotypeCalls.er.raw.g.vcf.gz	0
NA19064	NA19064	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19064.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19064	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19064/analysis/NA19064.haplotypeCalls.er.raw.g.vcf.gz	0
NA19065	NA19065	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19065.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19065	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19065/analysis/NA19065.haplotypeCalls.er.raw.g.vcf.gz	0
NA19066	NA19066	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19066.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19066	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19066/analysis/NA19066.haplotypeCalls.er.raw.g.vcf.gz	0
NA19067	NA19067	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19067.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19067	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19067/analysis/NA19067.haplotypeCalls.er.raw.g.vcf.gz	0
NA19068	NA19068	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19068.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19068	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19068/analysis/NA19068.haplotypeCalls.er.raw.g.vcf.gz	0
NA19070	NA19070	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19070.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19070	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19070/analysis/NA19070.haplotypeCalls.er.raw.g.vcf.gz	0
NA19072	NA19072	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19072.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19072	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19072/analysis/NA19072.haplotypeCalls.er.raw.g.vcf.gz	0
NA19074	NA19074	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19074.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19074	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19074/analysis/NA19074.haplotypeCalls.er.raw.g.vcf.gz	0
NA19075	NA19075	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19075.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19075	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19075/analysis/NA19075.haplotypeCalls.er.raw.g.vcf.gz	0
NA19076	NA19076	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19076.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19076	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19076/analysis/NA19076.haplotypeCalls.er.raw.g.vcf.gz	0
NA19077	NA19077	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19077.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19077	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19077/analysis/NA19077.haplotypeCalls.er.raw.g.vcf.gz	0
NA19078	NA19078	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19078.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19078	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19078/analysis/NA19078.haplotypeCalls.er.raw.g.vcf.gz	0
NA19079	NA19079	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19079.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19079	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19079/analysis/NA19079.haplotypeCalls.er.raw.g.vcf.gz	0
NA19080	NA19080	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19080.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19080	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19080/analysis/NA19080.haplotypeCalls.er.raw.g.vcf.gz	0
NA19081	NA19081	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19081.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19081	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19081/analysis/NA19081.haplotypeCalls.er.raw.g.vcf.gz	0
NA19082	NA19082	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19082.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19082	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19082/analysis/NA19082.haplotypeCalls.er.raw.g.vcf.gz	0
NA19083	NA19083	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19083.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19083	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19083/analysis/NA19083.haplotypeCalls.er.raw.g.vcf.gz	0
NA19084	NA19084	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19084.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19084	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19084/analysis/NA19084.haplotypeCalls.er.raw.g.vcf.gz	0
NA19085	NA19085	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19085.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19085	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19085/analysis/NA19085.haplotypeCalls.er.raw.g.vcf.gz	0
NA19086	NA19086	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19086.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19086	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19086/analysis/NA19086.haplotypeCalls.er.raw.g.vcf.gz	0
NA19087	NA19087	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19087.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19087	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19087/analysis/NA19087.haplotypeCalls.er.raw.g.vcf.gz	0
NA19088	NA19088	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19088.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19088	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19088/analysis/NA19088.haplotypeCalls.er.raw.g.vcf.gz	0
NA19089	NA19089	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19089.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19089	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19089/analysis/NA19089.haplotypeCalls.er.raw.g.vcf.gz	0
NA19090	NA19090	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19090.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19090	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19090/analysis/NA19090.haplotypeCalls.er.raw.g.vcf.gz	0
NA19091	NA19091	thousand-genomes	jpt	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19091.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	NA19091	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19091/analysis/NA19091.haplotypeCalls.er.raw.g.vcf.gz	0
NA19092	NA19092	thousand-genomes	yri	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19092.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	Y040	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19092/analysis/NA19092.haplotypeCalls.er.raw.g.vcf.gz	0
NA19093	NA19093	thousand-genomes	yri	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19093.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	Y040	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19093/analysis/NA19093.haplotypeCalls.er.raw.g.vcf.gz	0
NA19095	NA19095	thousand-genomes	yri	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19095.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	Y041	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19095/analysis/NA19095.haplotypeCalls.er.raw.g.vcf.gz	0
NA19096	NA19096	thousand-genomes	yri	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19096.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	Y041	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19096/analysis/NA19096.haplotypeCalls.er.raw.g.vcf.gz	0
NA19098	NA19098	thousand-genomes	yri	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19098.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	Y105	0	1	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19098/analysis/NA19098.haplotypeCalls.er.raw.g.vcf.gz	0
NA19099	NA19099	thousand-genomes	yri	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19099.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	Y105	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19099/analysis/NA19099.haplotypeCalls.er.raw.g.vcf.gz	0
NA19102	NA19102	thousand-genomes	yri	-	gs://cpg-thousand-genomes-main/gvcf/raw/NA19102.g.vcf.gz	-	-	-	-	-	add	-	-	-	-	-	-	-	-	Y042	0	2	gs://fc-56ac46ea-efc4-4683-b6d5-6d95bed41c5e/CCDG_13607/Project_CCDG_13607_B01_GRM_WGS.gVCF.2019-02-06/Sample_NA19102/analysis/NA19102.haplotypeCalls.er.raw.g.vcf.gz	0
